Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Customer_Segment,Country,City,Region,Product_ID,Product_Name,Category,Sub_Category,Sales_Rep,Quantity,Unit_Price,Sales,Cost,Profit,Discount,Year,Month,Quarter
ORD-3884,2022-01-27,2022-02-03,Standard Class,CUST-6237,Customer 863,Home Office,United States,Washington DC,East,PROD-25345,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,John Smith,6,165.59,993.55,546.45,447.1,0.0,2022,1,Q1
ORD-1884,2022-01-27,2022-02-01,Same Day,CUST-9110,Customer 227,Consumer,United States,Phoenix,South,PROD-97246,Headphones Premium,Electronics,Headphones,Tom Anderson,1,1993.87,1993.87,1196.32,797.55,0.0,2022,1,Q1
ORD-1251,2022-01-27,2022-01-31,Second Class,CUST-2476,Customer 799,Consumer,United States,San Francisco,West,PROD-23277,Smartphones Premium,Electronics,Smartphones,Sarah Johnson,2,966.83,1933.65,1160.19,773.46,0.0,2022,1,Q1
ORD-3589,2022-01-27,2022-01-31,First Class,CUST-8175,Customer 501,Consumer,United States,Boston,North,PROD-24519,Jackets Deluxe,Clothing,Jackets,Jessica Taylor,3,93.56,280.68,140.34,140.34,0.0,2022,1,Q1
ORD-1646,2022-01-28,2022-02-03,Second Class,CUST-4315,Customer 143,Home Office,United States,Washington DC,East,PROD-68239,Smartphones Standard,Electronics,Smartphones,Amanda Lee,3,729.34,2054.16,1312.81,741.35,0.061,2022,1,Q1
ORD-2758,2022-01-28,2022-01-30,First Class,CUST-9084,Customer 282,Corporate,United States,Los Angeles,West,PROD-13010,Cameras Basic,Electronics,Cameras,Amanda Lee,5,753.8,3768.98,2261.39,1507.59,0.0,2022,1,Q1
ORD-2260,2022-01-29,2022-02-01,Same Day,CUST-7433,Customer 455,Corporate,United States,Boston,North,PROD-90776,T-Shirts Pro,Clothing,T-Shirts,Mike Davis,5,269.99,1349.94,674.97,674.97,0.0,2022,1,Q1
ORD-3612,2022-01-29,2022-02-01,Standard Class,CUST-8604,Customer 775,Corporate,United States,New York,North,PROD-77609,Fiction Premium,Books,Fiction,Amanda Lee,1,20.83,20.83,8.33,12.5,0.0,2022,1,Q1
ORD-4672,2022-01-29,2022-02-02,Second Class,CUST-9028,Customer 955,Home Office,United States,Chicago,North,PROD-82633,Furniture Premium,Home & Garden,Furniture,Lisa Garcia,1,121.25,121.25,66.69,54.56,0.0,2022,1,Q1
ORD-3161,2022-01-29,2022-02-04,Same Day,CUST-1347,Customer 458,Corporate,United States,Philadelphia,North,PROD-73887,Jackets Deluxe,Clothing,Jackets,Emily Brown,1,166.76,166.76,83.38,83.38,0.0,2022,1,Q1
ORD-3211,2022-01-30,2022-02-03,Same Day,CUST-8308,Customer 981,Home Office,United States,Phoenix,South,PROD-25855,Jackets Basic,Clothing,Jackets,Sarah Johnson,7,57.39,401.73,200.86,200.86,0.0,2022,1,Q1
ORD-3061,2022-01-30,2022-02-02,Standard Class,CUST-7640,Customer 106,Corporate,United States,Boston,North,PROD-29586,Educational Deluxe,Books,Educational,Mike Davis,11,25.58,281.38,112.55,168.83,0.0,2022,1,Q1
ORD-3659,2022-01-30,2022-02-02,Standard Class,CUST-9878,Customer 826,Consumer,United States,Jacksonville,East,PROD-11563,Fitness Equipment Premium,Sports,Fitness Equipment,Amanda Lee,6,546.72,3280.32,1705.77,1574.55,0.0,2022,1,Q1
ORD-3426,2022-01-30,2022-02-02,Same Day,CUST-1644,Customer 495,Consumer,United States,Detroit,North,PROD-36334,Tools Basic,Home & Garden,Tools,Amanda Lee,6,88.4,530.38,291.71,238.67,0.0,2022,1,Q1
ORD-1421,2022-01-30,2022-02-03,Standard Class,CUST-8115,Customer 594,Corporate,United States,Houston,South,PROD-29526,Non-Fiction Deluxe,Books,Non-Fiction,Amanda Lee,15,9.36,140.33,56.13,84.2,0.0,2022,1,Q1
ORD-5942,2022-01-31,2022-02-07,Standard Class,CUST-9135,Customer 922,Consumer,United States,Richmond,East,PROD-11568,Tools Deluxe,Home & Garden,Tools,Emily Brown,2,134.28,215.28,147.71,67.57,0.198,2022,1,Q1
ORD-3525,2022-01-31,2022-02-01,Standard Class,CUST-6035,Customer 693,Home Office,United States,Houston,South,PROD-12241,Supplements Basic,Sports,Supplements,Tom Anderson,3,510.02,1530.07,795.64,734.44,0.0,2022,1,Q1
ORD-5143,2022-01-31,2022-02-03,Standard Class,CUST-5187,Customer 703,Home Office,United States,Phoenix,South,PROD-20301,Laptops Basic,Electronics,Laptops,David Wilson,3,833.58,2500.75,1500.45,1000.3,0.0,2022,1,Q1
ORD-4122,2022-02-01,2022-02-02,Standard Class,CUST-2768,Customer 499,Home Office,United States,Houston,South,PROD-50817,Shoes Basic,Clothing,Shoes,Lisa Garcia,2,245.08,402.44,245.08,157.36,0.179,2022,2,Q1
ORD-1748,2022-02-01,2022-02-02,Standard Class,CUST-9894,Customer 303,Home Office,United States,Chicago,North,PROD-61722,Decorations Pro,Home & Garden,Decorations,Amanda Lee,5,343.67,1718.37,945.1,773.27,0.0,2022,2,Q1
ORD-2530,2022-02-01,2022-02-04,Second Class,CUST-4934,Customer 640,Corporate,United States,Miami,South,PROD-17448,Fitness Equipment Standard,Sports,Fitness Equipment,Jessica Taylor,4,135.91,543.62,282.68,260.94,0.0,2022,2,Q1
ORD-3660,2022-02-02,2022-02-08,Second Class,CUST-6570,Customer 35,Consumer,United States,Washington DC,East,PROD-16321,Jeans Premium,Clothing,Jeans,Sarah Johnson,7,293.66,2055.62,1027.81,1027.81,0.0,2022,2,Q1
ORD-5856,2022-02-02,2022-02-04,First Class,CUST-4930,Customer 317,Home Office,United States,Miami,South,PROD-48221,Fitness Equipment Standard,Sports,Fitness Equipment,David Wilson,5,29.74,121.17,77.33,43.84,0.185,2022,2,Q1
ORD-2781,2022-02-02,2022-02-08,Standard Class,CUST-3073,Customer 400,Home Office,United States,Boston,North,PROD-69234,Non-Fiction Standard,Books,Non-Fiction,Sarah Johnson,14,20.32,245.95,113.8,132.15,0.135,2022,2,Q1
ORD-2571,2022-02-02,2022-02-06,Standard Class,CUST-6997,Customer 517,Home Office,United States,Washington DC,East,PROD-19307,Jeans Premium,Clothing,Jeans,John Smith,4,209.65,758.03,419.3,338.73,0.096,2022,2,Q1
ORD-1865,2022-02-02,2022-02-03,Standard Class,CUST-5080,Customer 182,Consumer,United States,Chicago,North,PROD-26771,Decorations Deluxe,Home & Garden,Decorations,John Smith,3,150.99,452.98,249.14,203.84,0.0,2022,2,Q1
ORD-2432,2022-02-02,2022-02-04,Same Day,CUST-3494,Customer 943,Corporate,United States,Philadelphia,North,PROD-77285,Accessories Basic,Clothing,Accessories,Emily Brown,10,277.28,2633.57,1386.42,1247.15,0.05,2022,2,Q1
ORD-1293,2022-02-03,2022-02-08,First Class,CUST-2578,Customer 182,Home Office,United States,San Francisco,West,PROD-88619,Accessories Pro,Clothing,Accessories,Amanda Lee,9,159.93,1228.59,719.69,508.9,0.146,2022,2,Q1
ORD-3812,2022-02-03,2022-02-09,Standard Class,CUST-1998,Customer 661,Consumer,United States,Portland,West,PROD-37940,Children Standard,Books,Children,Tom Anderson,2,15.99,31.98,12.79,19.19,0.0,2022,2,Q1
ORD-5251,2022-02-03,2022-02-08,First Class,CUST-8744,Customer 794,Home Office,United States,Baltimore,East,PROD-17964,Jackets Deluxe,Clothing,Jackets,Lisa Garcia,9,76.05,684.44,342.22,342.22,0.0,2022,2,Q1
ORD-3173,2022-02-03,2022-02-07,First Class,CUST-6033,Customer 310,Consumer,United States,Richmond,East,PROD-22565,Educational Premium,Books,Educational,Mike Davis,8,55.6,444.79,177.91,266.87,0.0,2022,2,Q1
ORD-5132,2022-02-04,2022-02-09,Same Day,CUST-8478,Customer 613,Home Office,United States,Chicago,North,PROD-75041,Educational Standard,Books,Educational,Mike Davis,1,16.83,16.83,6.73,10.1,0.0,2022,2,Q1
ORD-4109,2022-02-04,2022-02-06,First Class,CUST-2257,Customer 360,Consumer,United States,Boston,North,PROD-91394,Sports Apparel Deluxe,Sports,Sports Apparel,Sarah Johnson,4,442.83,1771.31,921.08,850.23,0.0,2022,2,Q1
ORD-2832,2022-02-04,2022-02-05,Same Day,CUST-4758,Customer 497,Home Office,United States,Las Vegas,West,PROD-15972,Tools Standard,Home & Garden,Tools,David Wilson,5,813.08,4065.4,2235.97,1829.43,0.0,2022,2,Q1
ORD-4680,2022-02-04,2022-02-06,Same Day,CUST-8779,Customer 546,Home Office,United States,Houston,South,PROD-56887,Tools Basic,Home & Garden,Tools,Emily Brown,3,216.63,649.88,357.43,292.45,0.0,2022,2,Q1
ORD-4410,2022-02-04,2022-02-11,First Class,CUST-3181,Customer 282,Corporate,United States,Baltimore,East,PROD-15730,Laptops Pro,Electronics,Laptops,Jessica Taylor,5,1620.36,8101.82,4861.09,3240.73,0.0,2022,2,Q1
ORD-4164,2022-02-04,2022-02-06,First Class,CUST-3216,Customer 485,Home Office,United States,Jacksonville,East,PROD-35733,Tablets Premium,Electronics,Tablets,Mike Davis,1,1061.5,929.02,636.9,292.12,0.125,2022,2,Q1
ORD-4935,2022-02-04,2022-02-09,Second Class,CUST-2327,Customer 269,Consumer,United States,Philadelphia,North,PROD-87295,Laptops Premium,Electronics,Laptops,Amanda Lee,2,710.0,1420.0,852.0,568.0,0.0,2022,2,Q1
ORD-4398,2022-02-04,2022-02-06,Same Day,CUST-4064,Customer 559,Consumer,United States,Philadelphia,North,PROD-52014,Sports Apparel Premium,Sports,Sports Apparel,Tom Anderson,5,44.72,223.62,116.28,107.34,0.0,2022,2,Q1
ORD-2871,2022-02-04,2022-02-07,Standard Class,CUST-9537,Customer 601,Home Office,United States,Detroit,North,PROD-83416,Shoes Standard,Clothing,Shoes,Emily Brown,10,100.16,809.01,500.79,308.23,0.192,2022,2,Q1
ORD-2053,2022-02-04,2022-02-08,First Class,CUST-9351,Customer 245,Home Office,United States,Atlanta,South,PROD-99314,Non-Fiction Deluxe,Books,Non-Fiction,John Smith,15,28.13,421.98,168.79,253.19,0.0,2022,2,Q1
ORD-4419,2022-02-05,2022-02-07,Standard Class,CUST-5097,Customer 244,Corporate,United States,Miami,South,PROD-83152,Accessories Premium,Sports,Accessories,Jessica Taylor,2,67.95,135.91,70.67,65.24,0.0,2022,2,Q1
ORD-5100,2022-02-05,2022-02-08,Second Class,CUST-8967,Customer 282,Corporate,United States,San Francisco,West,PROD-22739,Furniture Standard,Home & Garden,Furniture,Mike Davis,2,105.83,211.66,116.41,95.25,0.0,2022,2,Q1
ORD-5661,2022-02-05,2022-02-09,Same Day,CUST-9395,Customer 837,Home Office,United States,Dallas,South,PROD-71592,Fiction Pro,Books,Fiction,Emily Brown,2,27.94,55.87,22.35,33.52,0.0,2022,2,Q1
ORD-5852,2022-02-05,2022-02-06,Standard Class,CUST-7933,Customer 209,Corporate,United States,Dallas,South,PROD-92304,Educational Deluxe,Books,Educational,Robert Martinez,2,21.21,42.42,16.97,25.45,0.0,2022,2,Q1
ORD-4726,2022-02-05,2022-02-07,First Class,CUST-8268,Customer 270,Corporate,United States,Chicago,North,PROD-76923,Smartphones Premium,Electronics,Smartphones,Jessica Taylor,4,1489.16,5093.28,3573.98,1519.3,0.145,2022,2,Q1
ORD-4765,2022-02-05,2022-02-06,Second Class,CUST-9532,Customer 284,Corporate,United States,Washington DC,East,PROD-37350,Kitchen Appliances Deluxe,Home & Garden,Kitchen Appliances,Tom Anderson,3,551.91,1330.62,910.66,419.96,0.196,2022,2,Q1
ORD-3672,2022-02-06,2022-02-09,Second Class,CUST-1439,Customer 431,Corporate,United States,Los Angeles,West,PROD-48824,Headphones Premium,Electronics,Headphones,Amanda Lee,1,352.69,352.69,211.61,141.07,0.0,2022,2,Q1
ORD-4518,2022-02-06,2022-02-12,Standard Class,CUST-6423,Customer 62,Consumer,United States,Dallas,South,PROD-16515,Laptops Premium,Electronics,Laptops,Emily Brown,2,595.9,952.27,715.08,237.19,0.201,2022,2,Q1
ORD-4868,2022-02-06,2022-02-12,First Class,CUST-9480,Customer 151,Corporate,United States,Atlanta,South,PROD-11808,Fiction Standard,Books,Fiction,John Smith,10,42.08,346.09,168.32,177.76,0.178,2022,2,Q1
ORD-4535,2022-02-06,2022-02-12,First Class,CUST-3460,Customer 178,Home Office,United States,Atlanta,South,PROD-58581,Fitness Equipment Pro,Sports,Fitness Equipment,Jessica Taylor,3,67.71,177.01,105.63,71.37,0.129,2022,2,Q1
ORD-5576,2022-02-06,2022-02-08,First Class,CUST-4402,Customer 539,Corporate,United States,Jacksonville,East,PROD-11864,Accessories Deluxe,Clothing,Accessories,Lisa Garcia,4,59.99,239.96,119.98,119.98,0.0,2022,2,Q1
ORD-5981,2022-02-06,2022-02-13,Same Day,CUST-7344,Customer 6,Consumer,United States,Las Vegas,West,PROD-30974,Decorations Deluxe,Home & Garden,Decorations,Tom Anderson,6,227.18,1363.05,749.68,613.37,0.0,2022,2,Q1
ORD-2560,2022-02-07,2022-02-14,Standard Class,CUST-8800,Customer 489,Home Office,United States,Los Angeles,West,PROD-46506,Kitchen Appliances Premium,Home & Garden,Kitchen Appliances,Lisa Garcia,8,660.98,5287.81,2908.3,2379.51,0.0,2022,2,Q1
ORD-1372,2022-02-08,2022-02-10,Same Day,CUST-2085,Customer 993,Corporate,United States,Richmond,East,PROD-14086,Accessories Premium,Clothing,Accessories,David Wilson,7,194.42,1360.96,680.48,680.48,0.0,2022,2,Q1
ORD-5615,2022-02-08,2022-02-14,Same Day,CUST-8304,Customer 941,Consumer,United States,Las Vegas,West,PROD-49772,T-Shirts Basic,Clothing,T-Shirts,Tom Anderson,1,201.4,201.4,100.7,100.7,0.0,2022,2,Q1
ORD-4064,2022-02-08,2022-02-15,First Class,CUST-8522,Customer 1,Consumer,United States,Portland,West,PROD-56954,Sports Apparel Pro,Sports,Sports Apparel,Jessica Taylor,1,134.05,134.05,69.71,64.34,0.0,2022,2,Q1
ORD-1128,2022-02-08,2022-02-14,Standard Class,CUST-7766,Customer 708,Corporate,United States,San Francisco,West,PROD-75775,Educational Deluxe,Books,Educational,Tom Anderson,15,42.01,630.19,252.07,378.11,0.0,2022,2,Q1
ORD-5780,2022-02-08,2022-02-14,Standard Class,CUST-4994,Customer 861,Corporate,United States,New York,North,PROD-69466,Tools Basic,Home & Garden,Tools,Emily Brown,1,826.26,826.26,454.44,371.82,0.0,2022,2,Q1
ORD-5759,2022-02-09,2022-02-11,Same Day,CUST-1328,Customer 115,Home Office,United States,Houston,South,PROD-19213,Plants Basic,Home & Garden,Plants,Mike Davis,4,498.52,1631.67,1096.74,534.93,0.182,2022,2,Q1
ORD-4808,2022-02-09,2022-02-16,Second Class,CUST-8271,Customer 903,Home Office,United States,Houston,South,PROD-75137,Tablets Pro,Electronics,Tablets,Lisa Garcia,2,742.36,1306.53,890.83,415.7,0.12,2022,2,Q1
ORD-3072,2022-02-09,2022-02-13,Second Class,CUST-5212,Customer 939,Home Office,United States,San Francisco,West,PROD-57421,Educational Basic,Books,Educational,Mike Davis,4,40.71,162.85,65.14,97.71,0.0,2022,2,Q1
ORD-1035,2022-02-10,2022-02-14,Second Class,CUST-6764,Customer 306,Home Office,United States,Los Angeles,West,PROD-80546,Supplements Deluxe,Sports,Supplements,Tom Anderson,5,540.24,2701.21,1404.63,1296.58,0.0,2022,2,Q1
ORD-3877,2022-02-10,2022-02-16,First Class,CUST-8196,Customer 573,Home Office,United States,Washington DC,East,PROD-95124,Comics Deluxe,Books,Comics,Emily Brown,8,72.8,582.36,232.95,349.42,0.0,2022,2,Q1
ORD-2408,2022-02-10,2022-02-11,Second Class,CUST-4525,Customer 164,Home Office,United States,Washington DC,East,PROD-41484,Headphones Deluxe,Electronics,Headphones,Lisa Garcia,1,212.04,212.04,127.23,84.82,0.0,2022,2,Q1
ORD-2928,2022-02-10,2022-02-11,Standard Class,CUST-1844,Customer 466,Consumer,United States,Dallas,South,PROD-57171,Decorations Deluxe,Home & Garden,Decorations,Amanda Lee,5,727.39,3636.95,2000.32,1636.63,0.0,2022,2,Q1
ORD-2063,2022-02-10,2022-02-15,Second Class,CUST-6592,Customer 2,Home Office,United States,Las Vegas,West,PROD-34560,Plants Pro,Home & Garden,Plants,Emily Brown,5,656.17,3280.83,1804.46,1476.37,0.0,2022,2,Q1
ORD-2357,2022-02-10,2022-02-17,Standard Class,CUST-2557,Customer 667,Corporate,United States,Portland,West,PROD-92464,Children Premium,Books,Children,Tom Anderson,14,49.74,536.36,278.54,257.81,0.23,2022,2,Q1
ORD-2887,2022-02-10,2022-02-14,Second Class,CUST-9996,Customer 143,Corporate,United States,Richmond,East,PROD-60631,Children Standard,Books,Children,Mike Davis,7,27.19,190.31,76.13,114.19,0.0,2022,2,Q1
ORD-5742,2022-02-11,2022-02-12,First Class,CUST-4219,Customer 596,Consumer,United States,Philadelphia,North,PROD-96330,Tools Standard,Home & Garden,Tools,Mike Davis,7,239.64,1677.51,922.63,754.88,0.0,2022,2,Q1
ORD-3927,2022-02-11,2022-02-18,Second Class,CUST-6387,Customer 625,Consumer,United States,Chicago,North,PROD-41281,Non-Fiction Premium,Books,Non-Fiction,David Wilson,15,40.49,607.29,242.92,364.37,0.0,2022,2,Q1
ORD-3204,2022-02-11,2022-02-18,Standard Class,CUST-7629,Customer 881,Consumer,United States,Philadelphia,North,PROD-47776,Supplements Premium,Sports,Supplements,John Smith,1,221.67,204.34,115.27,89.07,0.078,2022,2,Q1
ORD-3719,2022-02-11,2022-02-17,Second Class,CUST-4046,Customer 748,Consumer,United States,Phoenix,South,PROD-87911,Supplements Basic,Sports,Supplements,Sarah Johnson,1,326.07,326.07,169.56,156.52,0.0,2022,2,Q1
ORD-2695,2022-02-11,2022-02-16,First Class,CUST-4012,Customer 927,Consumer,United States,Portland,West,PROD-88656,Accessories Pro,Clothing,Accessories,Amanda Lee,8,63.22,505.77,252.88,252.88,0.0,2022,2,Q1
ORD-4870,2022-02-12,2022-02-19,Same Day,CUST-3450,Customer 234,Corporate,United States,Atlanta,South,PROD-28827,Shoes Standard,Clothing,Shoes,Jessica Taylor,5,91.53,352.53,228.83,123.7,0.23,2022,2,Q1
ORD-4987,2022-02-12,2022-02-15,Same Day,CUST-2059,Customer 597,Consumer,United States,Philadelphia,North,PROD-49221,Decorations Deluxe,Home & Garden,Decorations,Amanda Lee,6,600.27,3333.56,1980.9,1352.66,0.074,2022,2,Q1
ORD-4049,2022-02-12,2022-02-19,Same Day,CUST-7171,Customer 616,Home Office,United States,Richmond,East,PROD-21981,Shoes Deluxe,Clothing,Shoes,Amanda Lee,2,101.14,164.23,101.14,63.09,0.188,2022,2,Q1
ORD-4713,2022-02-12,2022-02-15,Same Day,CUST-9163,Customer 852,Consumer,United States,Boston,North,PROD-49339,Children Premium,Books,Children,Mike Davis,15,58.9,883.52,353.41,530.11,0.0,2022,2,Q1
ORD-4517,2022-02-12,2022-02-14,Second Class,CUST-9467,Customer 986,Home Office,United States,Dallas,South,PROD-78187,Outdoor Gear Basic,Sports,Outdoor Gear,Tom Anderson,5,582.42,2912.1,1514.29,1397.81,0.0,2022,2,Q1
ORD-3444,2022-02-13,2022-02-14,Same Day,CUST-9713,Customer 332,Home Office,United States,Jacksonville,East,PROD-75294,Educational Premium,Books,Educational,Robert Martinez,6,18.34,101.16,44.02,57.14,0.081,2022,2,Q1
ORD-4790,2022-02-13,2022-02-18,Same Day,CUST-7981,Customer 519,Home Office,United States,Jacksonville,East,PROD-36708,Laptops Premium,Electronics,Laptops,Robert Martinez,2,1426.43,2852.87,1711.72,1141.15,0.0,2022,2,Q1
ORD-4810,2022-02-13,2022-02-20,Same Day,CUST-7927,Customer 175,Consumer,United States,Richmond,East,PROD-28963,Decorations Pro,Home & Garden,Decorations,Lisa Garcia,7,332.95,2330.63,1281.85,1048.78,0.0,2022,2,Q1
ORD-1577,2022-02-13,2022-02-19,First Class,CUST-8021,Customer 776,Corporate,United States,Baltimore,East,PROD-20406,Fitness Equipment Pro,Sports,Fitness Equipment,Amanda Lee,2,239.35,440.25,248.93,191.32,0.08,2022,2,Q1
ORD-2337,2022-02-13,2022-02-15,First Class,CUST-2852,Customer 385,Corporate,United States,Atlanta,South,PROD-99015,Decorations Premium,Home & Garden,Decorations,Tom Anderson,5,543.26,2716.3,1493.96,1222.33,0.0,2022,2,Q1
ORD-2404,2022-02-13,2022-02-18,Standard Class,CUST-7288,Customer 860,Home Office,United States,New York,North,PROD-36621,Comics Premium,Books,Comics,John Smith,4,50.35,201.38,80.55,120.83,0.0,2022,2,Q1
ORD-2625,2022-02-14,2022-02-18,Second Class,CUST-6232,Customer 492,Corporate,United States,Atlanta,South,PROD-76327,Headphones Standard,Electronics,Headphones,Jessica Taylor,1,773.63,773.63,464.18,309.45,0.0,2022,2,Q1
ORD-1725,2022-02-14,2022-02-17,Same Day,CUST-9381,Customer 760,Consumer,United States,Atlanta,South,PROD-36261,Jeans Basic,Clothing,Jeans,Robert Martinez,8,100.21,801.68,400.84,400.84,0.0,2022,2,Q1
ORD-3637,2022-02-14,2022-02-15,Second Class,CUST-5186,Customer 262,Consumer,United States,Las Vegas,West,PROD-45519,Fiction Premium,Books,Fiction,Sarah Johnson,1,9.33,9.33,3.73,5.6,0.0,2022,2,Q1
ORD-5816,2022-02-15,2022-02-19,Same Day,CUST-3336,Customer 539,Home Office,United States,Atlanta,South,PROD-40764,Comics Basic,Books,Comics,Emily Brown,4,36.76,119.32,58.82,60.5,0.189,2022,2,Q1
ORD-5654,2022-02-15,2022-02-19,Standard Class,CUST-3617,Customer 502,Home Office,United States,Detroit,North,PROD-19481,Sports Apparel Premium,Sports,Sports Apparel,Sarah Johnson,6,546.04,3276.23,1703.64,1572.59,0.0,2022,2,Q1
ORD-2829,2022-02-15,2022-02-16,Same Day,CUST-5274,Customer 637,Home Office,United States,New York,North,PROD-20590,Comics Pro,Books,Comics,Sarah Johnson,13,24.04,312.55,125.02,187.53,0.0,2022,2,Q1
ORD-4231,2022-02-15,2022-02-17,First Class,CUST-2711,Customer 633,Corporate,United States,Las Vegas,West,PROD-79057,Fiction Basic,Books,Fiction,David Wilson,9,38.74,306.18,139.46,166.73,0.122,2022,2,Q1
ORD-3822,2022-02-16,2022-02-19,Same Day,CUST-5128,Customer 639,Home Office,United States,Richmond,East,PROD-79262,Tools Standard,Home & Garden,Tools,Tom Anderson,5,665.66,3328.32,1830.57,1497.74,0.0,2022,2,Q1
ORD-3026,2022-02-16,2022-02-20,Same Day,CUST-9335,Customer 305,Corporate,United States,Houston,South,PROD-10880,Jeans Standard,Clothing,Jeans,Robert Martinez,10,108.45,1084.53,542.26,542.26,0.0,2022,2,Q1
ORD-1967,2022-02-16,2022-02-17,First Class,CUST-4531,Customer 67,Home Office,United States,Chicago,North,PROD-13919,Supplements Pro,Sports,Supplements,Tom Anderson,4,272.68,1090.72,567.18,523.55,0.0,2022,2,Q1
ORD-1830,2022-02-16,2022-02-17,Second Class,CUST-8501,Customer 378,Consumer,United States,Atlanta,South,PROD-32966,Supplements Basic,Sports,Supplements,Emily Brown,6,553.8,3322.78,1727.85,1594.93,0.0,2022,2,Q1
ORD-3386,2022-02-17,2022-02-18,Same Day,CUST-8922,Customer 84,Consumer,United States,Portland,West,PROD-43701,Plants Premium,Home & Garden,Plants,Tom Anderson,3,864.14,2311.22,1425.83,885.39,0.108,2022,2,Q1
ORD-3493,2022-02-17,2022-02-18,Second Class,CUST-2272,Customer 623,Consumer,United States,Baltimore,East,PROD-19734,Furniture Pro,Home & Garden,Furniture,David Wilson,6,52.9,317.39,174.56,142.82,0.0,2022,2,Q1
ORD-4383,2022-02-17,2022-02-20,Same Day,CUST-8651,Customer 397,Home Office,United States,Washington DC,East,PROD-79801,Jeans Deluxe,Clothing,Jeans,Tom Anderson,10,67.8,677.99,339.0,339.0,0.0,2022,2,Q1
